timestamp,test-class,test-method,time,description,result
"2022-04-21 22:37:28.088","authenticated.announcement.AuthenticatedAnnouncementListTest","anonymousListAnnouncements",12616,""[1] testIndex=0, title=Anuncio 2, date=2022/04/08 20:00"","OK"
