timestamp,test-class,test-method,time,description,result
"2022-04-22 16:59:48.277","inventor.item.InventorToolsListTest","inventorListTools",4028,""[1] testIndex=0, name=Discord, price=GBP 5.0, type=TOOL, code=DSC-455-H, technology=discord, description=A tool to bring easier communication among parners!, link=https://discord.com/"","Expected value 'GBP 5.0' in attribute 1 of record 0, but found 'GBP 5.00'"
"2022-04-22 16:59:54.184","inventor.item.InventorComponentListTest","inventorListComponents",4953,""[1] testIndex=0, name=Televition Xiaomi, price=EUR 350.00, type=COMPONENT, code=DEF-484-C, technology=Xiaomi, description=A tv made from Xiaomi!, link=https://www.mi.com/es"","OK"
