timestamp,test-class,test-method,time,description,result
"2022-04-22 20:12:15.135","patron.patronage.PatronPatronageListCSVTest","positiveTest",36,""[1] recordIndex=0, status=ACCEPTED, code=KIL-788-A, legalStuff=Absolutely legal, budget=EUR 450.00, startingDate=2022/03/14 13:00, finishingDate=2022/03/24 13:00, link=https://www.starjam.com"","No ParameterResolver registered for parameter [final java.lang.String company] in method [public void patron.patronage.PatronPatronageListCSVTest.positiveTest(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)]."
