timestamp,test-class,test-method,time,description,result
"2022-04-21 22:23:20.58","any.toolkit.AnyToolkitListTest","anonymousListComponents",10558,""[1] testIndex=0, title=1, code=AAA-000, description=Toolkit 1, assemblyNotes=ejemplo, link=http://www.google.com"","OK"
"2022-04-21 22:23:26.711","any.toolkit.AnyToolkitListTest","anonymousListComponents",5439,""[2] testIndex=1, title=2, code=BBB-111, description=Toolkit 2, assemblyNotes=ejemplo, link=http://www.google.com"","OK"
