timestamp,test-class,test-method,time,description,result
"2022-05-17 23:40:44.456","inventor.item.InventorItemCreateTest","inventorListTools",9766,""[1] testIndex=0, name=Televition Samsung, type=COMPONENT, code=PPP-999-P, technology=Samsung, description=A tv made from Samsung!, retailPrice=EUR 350.0, link=https://www.mi.com/es, published=false"","Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Inventor']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='My Tools']'"
"2022-05-17 23:40:51.292","inventor.item.InventorItemCreateTest","inventorListTools",6012,""[2] testIndex=1, name=Twitter, type=TOOL, code=TTT-000-T, technology=Twitter, description=A tool to bring easier communication among parners!, retailPrice=GBP 5.0, link=https://discord.com/, published=false"","Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Inventor']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='My Tools']'"
