timestamp,test-class,test-method,time,description,result
"2022-04-22 17:37:10.144","inventor.toolkit.InventorToolkitListCSVTest","positiveTest",12179,""[1] recordIndex=0, code=AAA-000, title=1, description=Toolkit 1, assemblyNotes=ejemplo, publish=false, link=http://www.google.com"","OK"
