timestamp,test-class,test-method,time,description,result
"2022-05-18 00:11:26.437","inventor.item.InventorItemCreateTest","inventorListTools",29700,""[1] testIndex=0, name=Televition Samsung, type=COMPONENT, code=PPP-999-P, technology=Samsung, description=A tv made from Samsung!, retailPrice=EUR 350.00, link=https://www.mi.com/es, published=false"","A form was expected, but doesn't exist"
