timestamp,test-class,test-method,time,description,result
"2022-05-18 00:02:52.874","inventor.item.InventorItemCreateTest","inventorListTools",19810,""[1] testIndex=0, name=Televition Samsung, type=COMPONENT, code=PPP-999-P, technology=Samsung, description=A tv made from Samsung!, retailPrice=EUR 350.0, link=https://www.mi.com/es, published=false"","Expected value 'EUR 350.0' in input box 'retailPrice', but 'EUR 350.00' was found"
"2022-05-18 00:03:04.952","inventor.item.InventorItemCreateTest","inventorListTools",11315,""[2] testIndex=1, name=Twitter, type=TOOL, code=TTT-000-T, technology=Twitter, description=A tool to bring easier communication among parners!, retailPrice=GBP 5.0, link=https://discord.com/, published=false"","Record index 1 is out of range"
