timestamp,test-class,test-method,time,description,result
"2022-05-17 23:54:39.272","inventor.item.InventorItemCreateTest","inventorListTools",16218,""[1] testIndex=0, name=Televition Samsung, type=COMPONENT, code=PPP-999-P, technology=Samsung, description=A tv made from Samsung!, retailPrice=EUR 350.0, link=https://www.mi.com/es, published=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create']'"
"2022-05-17 23:54:49.556","inventor.item.InventorItemCreateTest","inventorListTools",9548,""[2] testIndex=1, name=Twitter, type=TOOL, code=TTT-000-T, technology=Twitter, description=A tool to bring easier communication among parners!, retailPrice=GBP 5.0, link=https://discord.com/, published=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create']'"
