timestamp,test-class,test-method,time,description,result
"2022-05-18 00:28:19.799","inventor.item.InventorItemCreateTest","inventorListTools",26931,""[1] testIndex=0, name=Televition Samsung, type=COMPONENT, code=PPP-999-P, technology=Samsung, description=A tv made from Samsung!, retailPrice=EUR 350.00, link=https://www.mi.com/es, published=false"","OK"
"2022-05-18 00:28:35.739","inventor.item.InventorItemCreateTest","inventorListTools",15230,""[2] testIndex=1, name=Twitter, type=TOOL, code=TTT-000-T, technology=Twitter, description=A tool to bring easier communication among parners!, retailPrice=GBP 5.0, link=https://discord.com/, published=false"","Expected value 'GBP 5.0' in input box 'retailPrice', but 'GBP 5.00' was found"
