timestamp,test-class,test-method,time,description,result
"2022-04-22 18:08:46.11","any.item.AnyToolListTest","administratorListComponents",11023,""[1] testIndex=0, name=Discord, type=TOOL, code=DSC-455-H, technology=discord, description=A tool to bring easier communication among parners!, retailPrice=GBP 5.00, link=https://discord.com/"","OK"
"2022-04-22 18:08:49.132","any.item.AnyToolListTest","anonymousListComponents",2627,""[1] testIndex=0, name=Discord, type=TOOL, code=DSC-455-H, technology=discord, description=A tool to bring easier communication among parners!, retailPrice=GBP 5.00, link=https://discord.com/"","OK"
"2022-04-22 18:08:59.235","any.item.AnyComponentListTest","administratorListComponents",8263,""[1] testIndex=0, name=Televition Xiaomi, type=COMPONENT, code=DEF-484-C, technology=Xiaomi, description=A tv made from Xiaomi!, retailPrice=EUR 350.00, link=https://www.mi.com/es"","OK"
"2022-04-22 18:09:02.133","any.item.AnyComponentListTest","anonymousListComponents",2542,""[1] testIndex=0, name=Televition Xiaomi, type=COMPONENT, code=DEF-484-C, technology=Xiaomi, description=A tv made from Xiaomi!, retailPrice=EUR 350.00, link=https://www.mi.com/es"","OK"
