timestamp,simple-path,time
"2022-04-22 20:14:48.47","/master/welcome",5331
"2022-04-22 20:14:48.916","/master/welcome",400
"2022-04-22 20:14:51.303","/master/sign-in",2152
"2022-04-22 20:14:52.676","/master/welcome",567
"2022-04-22 20:14:54.745","/patron/patronage-report/list",1735
