timestamp,test-class,test-method,time,description,result
"2022-05-17 23:42:58.263","inventor.item.InventorComponentListTest","inventorListComponents",14025,""[1] testIndex=0, name=Televition Xiaomi, price=EUR 350.00, type=COMPONENT, code=DEF-484-C, technology=Xiaomi, description=A tv made from Xiaomi!, link=https://www.mi.com/es"","OK"
