timestamp,test-class,test-method,time,description,result
"2022-05-18 10:37:31.621","inventor.item.InventorItemUpdateTest","inventorCreateItemPositive",15869,""[1] testIndex=0, name=PlayStation 5, type=TOOL, code=HFV-543-P, technology=Sony, description=Enjoy Playing Games, retailPrice=EUR 500.00, link=https://www.playstation.com/es-es/, published=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Update']'"
