timestamp,simple-path,time
"2022-04-22 14:44:27.327","/master/welcome",5124
"2022-04-22 14:44:29.923","/any/user-account/list",2171
"2022-04-22 14:44:30.648","/master/welcome",365
"2022-04-22 14:44:31.456","/any/user-account/list",575
"2022-04-22 14:44:32.125","/master/welcome",349
"2022-04-22 14:44:32.892","/any/user-account/list",553
"2022-04-22 14:44:33.543","/master/welcome",365
"2022-04-22 14:44:34.329","/any/user-account/list",576
"2022-04-22 14:44:34.944","/master/welcome",336
"2022-04-22 14:44:35.736","/any/user-account/list",567
"2022-04-22 14:44:36.365","/master/welcome",348
"2022-04-22 14:44:37.15","/any/user-account/list",564
"2022-04-22 14:44:37.728","/master/welcome",347
"2022-04-22 14:44:38.499","/any/user-account/list",552
"2022-04-22 14:44:39.1","/master/welcome",364
"2022-04-22 14:44:39.887","/any/user-account/list",572
"2022-04-22 14:44:40.563","/master/welcome",441
"2022-04-22 14:44:41.332","/any/user-account/list",552
"2022-04-22 14:44:41.883","/master/welcome",317
"2022-04-22 14:44:42.67","/any/user-account/list",550
"2022-04-22 14:44:43.256","/master/welcome",347
"2022-04-22 14:44:44.068","/any/user-account/list",567
"2022-04-22 14:44:44.63","/master/welcome",321
"2022-04-22 14:44:45.422","/any/user-account/list",563
