timestamp,simple-path,time
"2022-05-18 00:17:24.942","/master/welcome",9555
"2022-05-18 00:17:25.783","/master/welcome",760
"2022-05-18 00:17:30.193","/master/sign-in",4346
"2022-05-18 00:17:32.123","/master/welcome",1127
"2022-05-18 00:17:35.154","/inventor/item/list-my-components",2725
"2022-05-18 00:17:39.462","/inventor/item/show",2744
"2022-05-18 00:17:40.857","/master/welcome",864
"2022-05-18 00:17:42.08","/master/welcome",603
