timestamp,simple-path,time
"2022-04-22 17:45:48.454","/master/welcome",5564
"2022-04-22 17:45:48.88","/master/welcome",368
"2022-04-22 17:45:51.278","/master/sign-in",2178
"2022-04-22 17:45:52.74","/master/welcome",595
"2022-04-22 17:45:54.719","/inventor/toolkit/list",1645
"2022-04-22 17:45:56.942","/inventor/toolkit/show",1129
"2022-04-22 17:45:57.793","/master/welcome",376
"2022-04-22 17:45:58.534","/master/welcome",561
