timestamp,simple-path,time
"2022-04-22 18:06:36.856","/master/welcome",5274
"2022-04-22 18:06:37.312","/master/welcome",408
"2022-04-22 18:06:39.719","/master/sign-in",2174
"2022-04-22 18:06:41.099","/master/welcome",592
"2022-04-22 18:06:43.124","/inventor/patronage/list",1693
"2022-04-22 18:06:45.361","/inventor/patronage/show",1652
