timestamp,simple-path,time
"2022-04-22 16:38:29.801","/master/welcome",2561
"2022-04-22 16:38:30.066","/master/welcome",221
"2022-04-22 16:38:31.267","/master/sign-in",1093
"2022-04-22 16:38:32.498","/master/welcome",552
"2022-04-22 16:38:33.266","/authenticated/currency/list",567
"2022-04-22 16:38:34.613","/authenticated/currency/show",610
"2022-04-22 16:38:36.989","/master/welcome",220
"2022-04-22 16:38:37.227","/master/welcome",205
"2022-04-22 16:38:37.885","/master/sign-in",549
"2022-04-22 16:38:39.087","/master/welcome",547
"2022-04-22 16:38:39.844","/authenticated/currency/list",551
"2022-04-22 16:38:41.109","/authenticated/currency/show",547
