timestamp,test-class,test-method,time,description,result
"2022-04-21 22:07:25.757","any.toolkit.AnyToolkitListTest","anonymousListComponents",11048,""[1] testIndex=0, title=1, code=AAA-000, description=Toolkit 1, assemblyNotes=ejemplo, link=http://www.google.com"","Cannot find 'By.id: list'"
"2022-04-21 22:07:33.648","any.toolkit.AnyToolkitListTest","anonymousListComponents",7147,""[2] testIndex=1, title=2, code=BBB-111, description=Toolkit 2, assemblyNotes=ejemplo, link=http://www.google.com"","Cannot find 'By.id: list'"
