timestamp,simple-path,time
"2022-04-21 21:37:49.079","/master/welcome",9459
"2022-04-21 21:37:49.999","/master/welcome",828
"2022-04-21 21:37:54.052","/master/sign-in",3762
"2022-04-21 21:37:55.965","/master/welcome",1115
"2022-04-21 21:37:59.02","/any/toolkit/list",2191
"2022-04-21 21:38:00.309","/master/welcome",839
"2022-04-21 21:38:00.981","/master/welcome",627
"2022-04-21 21:38:02.31","/master/sign-in",599
"2022-04-21 21:38:04.254","/master/welcome",608
"2022-04-21 21:38:05.684","/any/toolkit/list",1094
