timestamp,test-class,test-method,time,description,result
"2022-05-20 18:24:15.563","inventor.toolkit.InventorToolkitCreateTest","positiveTest",8714,""[1] recordIndex=0, code=BBB-000, title=01, description=This is a description, assemblyNotes=ejemplo, publish=false, link=http://www.google.com"","A form was expected, but doesn't exist"
