timestamp,test-class,test-method,time,description,result
"2022-04-22 17:30:40.88","inventor.toolkit.InventorToolkitListCSVTest","positiveTest",8342,""[1] code=AAA-000, title=1, description=Toolkit 1, assemblyNotes=ejemplo, publish=false, link=http://www.google.com"","A form was expected, but doesn't exist"
