timestamp,test-class,test-method,time,description,result
"2022-05-17 23:44:20.83","inventor.item.InventorItemCreateTest","inventorListTools",10168,""[1] testIndex=0, name=Televition Samsung, type=COMPONENT, code=PPP-999-P, technology=Samsung, description=A tv made from Samsung!, retailPrice=EUR 350.0, link=https://www.mi.com/es, published=false"","OK"
"2022-05-17 23:44:26.953","inventor.item.InventorItemCreateTest","inventorListTools",5322,""[2] testIndex=1, name=Twitter, type=TOOL, code=TTT-000-T, technology=Twitter, description=A tool to bring easier communication among parners!, retailPrice=GBP 5.0, link=https://discord.com/, published=false"","OK"
