timestamp,test-class,test-method,time,description,result
"2022-04-22 17:38:33.808","inventor.toolkit.InventorToolkitListCSVTest","positiveTest",11577,""[1] recordIndex=0, code=AAA-000, title=1, description=Toolkit 1, assemblyNotes=ejemplo, publish=false, link=http://www.google.com"","OK"
