timestamp,test-class,test-method,time,description,result
"2022-04-22 17:25:30.342","any.toolkit.AnyToolkitListTest","anonymousListComponents",5307,""[1] testIndex=0, title=1, code=AAA-000, description=Toolkit 1, assemblyNotes=ejemplo, link=http://www.google.com, item=Televition Xiaomi, price=EUR 350.00"","OK"
"2022-04-22 17:25:34.931","any.toolkit.AnyToolkitListTest","anonymousListComponents",4258,""[2] testIndex=1, title=2, code=BBB-111, description=Toolkit 2, assemblyNotes=ejemplo, link=http://www.google.com, item=Televition Xiaomi, price=EUR 350.00"","OK"
