timestamp,test-class,test-method,time,description,result
"2022-05-18 10:51:17.025","inventor.item.InventorItemUpdateTest","inventorCreateItemPositive",20611,""[1] testIndex=0, name=PlayStation 5, type=TOOL, code=HFV-543-P, technology=Sony, description=Enjoy Playing Games, retailPrice=EUR 500.00, link=https://www.playstation.com/es-es/, published=false"","Expected value 'HFV-543-P' in input box 'code', but 'DSC-455-H' was found"
