timestamp,test-class,test-method,time,description,result
"2022-05-18 10:35:59.15","inventor.item.InventorItemUpdateTest","inventorCreateItemPositive",12038,""[1] testIndex=0, name=PlayStation 5, type=TOOL, code=HFV-543-P, technology=Sony, description=Enjoy Playing Games, retailPrice=EUR 500.00, link=https://www.playstation.com/es-es/, published=false"","Record index 0 is out of range"
